date,product_id,units_sold,lead_time,discount_numeric,Promotion_Flag,seasonality,holiday
06-04-2024,P00013,415,2,0,0,All-Season,0
08-04-2024,P00013,459,4,0.05,1,All-Season,0
10-04-2024,P00013,486,3,0.15,1,All-Season,0
11-04-2024,P00013,294,4,0,0,All-Season,1
09-05-2024,P00013,57,2,0,0,All-Season,0
11-05-2024,P00013,363,2,0.1,1,All-Season,0
01-06-2024,P00013,338,6,0,0,All-Season,0
05-06-2024,P00013,380,6,0,0,All-Season,0
07-06-2024,P00013,499,1,0.15,1,All-Season,0
09-06-2024,P00013,429,4,0.05,1,All-Season,0
11-06-2024,P00013,281,6,0.15,1,All-Season,0
03-07-2024,P00013,488,4,0.1,1,All-Season,0
11-07-2024,P00013,425,1,0.05,1,All-Season,0
12-07-2024,P00013,469,6,0.1,1,All-Season,0
01-08-2024,P00013,186,4,0.15,1,All-Season,0
08-08-2024,P00013,86,3,0.05,1,All-Season,0
12-08-2024,P00013,166,6,0,0,All-Season,0
03-09-2024,P00013,98,1,0.15,1,All-Season,0
05-09-2024,P00013,253,4,0.05,1,All-Season,0
07-09-2024,P00013,303,6,0.05,1,All-Season,0
09-09-2024,P00013,472,5,0.05,1,All-Season,0
10-09-2024,P00013,389,2,0,0,All-Season,0
11-09-2024,P00013,352,6,0.1,1,All-Season,0
02-10-2024,P00013,272,5,0.15,1,All-Season,1
03-10-2024,P00013,97,4,0.15,1,All-Season,0
05-10-2024,P00013,238,3,0,0,All-Season,0
06-10-2024,P00013,265,2,0.15,1,All-Season,0
09-10-2024,P00013,14,6,0,0,All-Season,0
10-10-2024,P00013,35,3,0.05,1,All-Season,0
12-11-2024,P00013,51,6,0.15,1,All-Season,0
04-12-2024,P00013,183,1,0.1,1,All-Season,0
05-12-2024,P00013,244,5,0.15,1,All-Season,0
06-12-2024,P00013,316,2,0.15,1,All-Season,0
07-12-2024,P00013,143,6,0.15,1,All-Season,0
08-12-2024,P00013,119,3,0.05,1,All-Season,0
09-12-2024,P00013,58,2,0.15,1,All-Season,0
10-12-2024,P00013,487,4,0.1,1,All-Season,0
11-12-2024,P00013,216,3,0.15,1,All-Season,0
07-01-2025,P00013,343,1,0.1,1,All-Season,0
03-02-2025,P00013,492,6,0.1,1,All-Season,0
05-02-2025,P00013,378,5,0.1,1,All-Season,0
06-02-2025,P00013,385,2,0,0,All-Season,0
07-02-2025,P00013,419,5,0.05,1,All-Season,0
01-03-2025,P00013,20,2,0.1,1,All-Season,0
02-03-2025,P00013,41,1,0.15,1,All-Season,0
03-03-2025,P00013,311,1,0.1,1,All-Season,0
04-03-2025,P00013,357,7,0.1,1,All-Season,0
10-03-2025,P00013,100,5,0.05,1,All-Season,0
04-04-2025,P00013,365,2,0.05,1,All-Season,0
06-04-2025,P00013,445,4,0,0,All-Season,0
07-04-2025,P00013,267,2,0.15,1,All-Season,0
01-05-2025,P00013,110,5,0.15,1,All-Season,0
03-05-2025,P00013,119,3,0,0,All-Season,0
04-05-2025,P00013,170,1,0.05,1,All-Season,0
06-05-2025,P00013,401,3,0.05,1,All-Season,0
07-05-2025,P00013,129,4,0.1,1,All-Season,0
10-05-2025,P00013,358,3,0,0,All-Season,0
02-06-2025,P00013,316,4,0.1,1,All-Season,0
06-06-2025,P00013,429,6,0,0,All-Season,0
08-06-2025,P00013,498,6,0.05,1,All-Season,0
01-07-2025,P00013,226,5,0.05,1,All-Season,0
05-07-2025,P00013,35,3,0.1,1,All-Season,0
06-07-2025,P00013,129,2,0.05,1,All-Season,1
02-08-2025,P00013,283,3,0.05,1,All-Season,0
03-08-2025,P00013,331,3,0.15,1,All-Season,0
04-08-2025,P00013,390,4,0.05,1,All-Season,0
05-08-2025,P00013,385,5,0.15,1,All-Season,0
01-09-2025,P00013,104,7,0.05,1,All-Season,0
02-09-2025,P00013,210,3,0.15,1,All-Season,0
03-09-2025,P00013,356,6,0.15,1,All-Season,0
04-09-2025,P00013,300,1,0.1,1,All-Season,0
06-09-2025,P00013,424,3,0,0,All-Season,0
06-10-2025,P00013,102,3,0.15,1,All-Season,0
07-10-2025,P00013,371,4,0,0,All-Season,0
08-10-2025,P00013,151,2,0.1,1,All-Season,0
09-10-2025,P00013,21,1,0.05,1,All-Season,0
01-11-2025,P00013,433,5,0.1,1,All-Season,0
02-11-2025,P00013,368,6,0.1,1,All-Season,0
03-11-2025,P00013,475,5,0,0,All-Season,0
05-11-2025,P00013,213,3,0.1,1,All-Season,1
07-11-2025,P00013,266,6,0.15,1,All-Season,0
09-11-2025,P00013,40,4,0.15,1,All-Season,0
10-11-2025,P00013,330,4,0.1,1,All-Season,0
02-12-2025,P00013,283,5,0,0,All-Season,0
05-12-2025,P00013,72,5,0.1,1,All-Season,0
06-12-2025,P00013,401,6,0.1,1,All-Season,0
07-12-2025,P00013,22,2,0.05,1,All-Season,0
08-12-2025,P00013,289,4,0.15,1,All-Season,0
,P00013,120,1,0.15,1,All-Season,0
,P00013,426,6,0.05,1,All-Season,0
,P00013,476,5,0.05,1,All-Season,0
,P00013,288,4,0.05,1,All-Season,0
,P00013,65,1,0.1,1,All-Season,0
,P00013,484,1,0.15,1,All-Season,0
,P00013,471,3,0.15,1,All-Season,0
,P00013,297,5,0.1,1,All-Season,0
,P00013,125,5,0.05,1,All-Season,0
,P00013,148,6,0.15,1,All-Season,0
,P00013,63,3,0.05,1,All-Season,0
,P00013,222,6,0.15,1,All-Season,0
,P00013,376,4,0.1,1,All-Season,0
,P00013,297,1,0.05,1,All-Season,0
,P00013,480,4,0.1,1,All-Season,0
,P00013,354,2,0,0,All-Season,0
,P00013,180,1,0.05,1,All-Season,0
,P00013,164,4,0.15,1,All-Season,0
,P00013,226,4,0.05,1,All-Season,0
,P00013,212,6,0.15,1,All-Season,0
,P00013,322,2,0.05,1,All-Season,0
,P00013,116,2,0.15,1,All-Season,0
,P00013,305,3,0.05,1,All-Season,0
,P00013,46,2,0.1,1,All-Season,0
,P00013,27,1,0.1,1,All-Season,0
,P00013,490,5,0.05,1,All-Season,0
,P00013,122,4,0.15,1,All-Season,0
,P00013,159,3,0.05,1,All-Season,0
,P00013,163,4,0,0,All-Season,0
,P00013,314,1,0.15,1,All-Season,0
,P00013,492,4,0,0,All-Season,0
,P00013,129,1,0,0,All-Season,0
,P00013,169,1,0.15,1,All-Season,0
,P00013,421,3,0.1,1,All-Season,0
,P00013,463,3,0.05,1,All-Season,0
,P00013,144,2,0.15,1,All-Season,0
,P00013,371,6,0,0,All-Season,0
,P00013,332,2,0.15,1,All-Season,0
,P00013,407,6,0.15,1,All-Season,0
,P00013,172,5,0.1,1,All-Season,0
,P00013,297,4,0.15,1,All-Season,0
,P00013,221,3,0.05,1,All-Season,0
,P00013,342,3,0.05,1,All-Season,0
,P00013,173,5,0.15,1,All-Season,0
,P00013,271,3,0.15,1,All-Season,0
,P00013,366,1,0,0,All-Season,0
,P00013,152,1,0,0,All-Season,0
,P00013,287,5,0.1,1,All-Season,0
,P00013,355,1,0,0,All-Season,0
,P00013,192,2,0.1,1,All-Season,0
,P00013,481,2,0,0,All-Season,0
,P00013,178,5,0.15,1,All-Season,0
,P00013,56,3,0.15,1,All-Season,0
,P00013,336,1,0,0,All-Season,0
,P00013,395,3,0.15,1,All-Season,0
,P00013,222,2,0.1,1,All-Season,0
,P00013,428,7,0,0,All-Season,0
,P00013,156,1,0.05,1,All-Season,0
,P00013,15,5,0.15,1,All-Season,0
,P00013,251,2,0,0,All-Season,0
,P00013,293,5,0.15,1,All-Season,0
,P00013,443,1,0,0,All-Season,0
,P00013,415,3,0.15,1,All-Season,0
,P00013,18,3,0.05,1,All-Season,0
,P00013,363,3,0,0,All-Season,0
,P00013,380,2,0.15,1,All-Season,0
,P00013,498,4,0.15,1,All-Season,0
,P00013,247,7,0.1,1,All-Season,0
,P00013,283,3,0.1,1,All-Season,0
,P00013,402,3,0,0,All-Season,0
,P00013,71,3,0.05,1,All-Season,0
,P00013,100,4,0.1,1,All-Season,0
,P00013,216,7,0,0,All-Season,0
,P00013,263,2,0.05,1,All-Season,0
,P00013,254,4,0,0,All-Season,0
,P00013,138,6,0.15,1,All-Season,0
,P00013,366,1,0.1,1,All-Season,0
,P00013,451,4,0,0,All-Season,0
,P00013,111,3,0,0,All-Season,0
,P00013,248,4,0.05,1,All-Season,0
,P00013,496,2,0.15,1,All-Season,0
,P00013,294,3,0,0,All-Season,0
,P00013,227,3,0.05,1,All-Season,0
,P00013,484,3,0,0,All-Season,0
,P00013,441,2,0.1,1,All-Season,0
,P00013,109,2,0.05,1,All-Season,0
,P00013,179,4,0,0,All-Season,0
,P00013,484,2,0,0,All-Season,0
,P00013,155,2,0,0,All-Season,0
,P00013,374,5,0.15,1,All-Season,0
,P00013,153,5,0.05,1,All-Season,0
,P00013,122,4,0.1,1,All-Season,0
,P00013,392,3,0.15,1,All-Season,0
,P00013,378,1,0.05,1,All-Season,0
,P00013,76,1,0,0,All-Season,0
,P00013,77,2,0.05,1,All-Season,0
,P00013,13,6,0.15,1,All-Season,0
,P00013,346,6,0,0,All-Season,0
,P00013,274,3,0.05,1,All-Season,0
,P00013,320,3,0.05,1,All-Season,0
,P00013,498,4,0.05,1,All-Season,0
,P00013,203,3,0.15,1,All-Season,0
,P00013,471,4,0.1,1,All-Season,0
,P00013,174,3,0,0,All-Season,0
,P00013,99,6,0.15,1,All-Season,0
,P00013,395,1,0.15,1,All-Season,0
,P00013,87,7,0.05,1,All-Season,0
,P00013,101,4,0,0,All-Season,0
,P00013,493,3,0.15,1,All-Season,0
,P00013,191,7,0.05,1,All-Season,0
,P00013,173,4,0.1,1,All-Season,0
,P00013,266,1,0,0,All-Season,0
,P00013,425,6,0,0,All-Season,0
,P00013,131,3,0.05,1,All-Season,0
,P00013,14,5,0.15,1,All-Season,0
,P00013,239,1,0.05,1,All-Season,0
,P00013,367,7,0.05,1,All-Season,0
,P00013,273,3,0.05,1,All-Season,0
,P00013,97,6,0.05,1,All-Season,0
,P00013,229,2,0.1,1,All-Season,0
,P00013,273,1,0.15,1,All-Season,0
,P00013,231,6,0,0,All-Season,0
,P00013,376,2,0.05,1,All-Season,0
,P00013,299,4,0.15,1,All-Season,0
,P00013,196,1,0.05,1,All-Season,0
,P00013,355,7,0,0,All-Season,0
,P00013,415,4,0,0,All-Season,0
,P00013,166,2,0.1,1,All-Season,0
,P00013,184,3,0,0,All-Season,0
,P00013,96,3,0.05,1,All-Season,0
,P00013,25,5,0.15,1,All-Season,0
,P00013,387,5,0.1,1,All-Season,0
,P00013,481,4,0.15,1,All-Season,0
,P00013,21,4,0,0,All-Season,0
,P00013,176,1,0.1,1,All-Season,0
,P00013,421,4,0.15,1,All-Season,0
,P00013,126,2,0.1,1,All-Season,0
,P00013,443,5,0.1,1,All-Season,0
,P00013,142,1,0.05,1,All-Season,0
,P00013,110,1,0,0,All-Season,0
,P00013,403,7,0.15,1,All-Season,0
,P00013,29,1,0,0,All-Season,0
,P00013,449,1,0.1,1,All-Season,0
,P00013,495,4,0.05,1,All-Season,0
,P00013,210,1,0.05,1,All-Season,0
,P00013,119,2,0.15,1,All-Season,0
,P00013,36,3,0,0,All-Season,0
02-01-2024,P00014,230,5,0.1,1,All-Season,0
08-01-2024,P00014,369,1,0,0,All-Season,0
09-01-2024,P00014,168,1,0.1,1,All-Season,0
10-01-2024,P00014,187,2,0.1,1,All-Season,0
02-02-2024,P00014,414,4,0.15,1,All-Season,0
03-02-2024,P00014,52,3,0,0,All-Season,0
05-02-2024,P00014,495,4,0,0,All-Season,0
07-02-2024,P00014,415,3,0.15,1,All-Season,0
11-02-2024,P00014,162,3,0.1,1,All-Season,0
02-03-2024,P00014,284,1,0.1,1,All-Season,0
05-03-2024,P00014,142,5,0.15,1,All-Season,0
08-03-2024,P00014,238,1,0.15,1,All-Season,1
12-03-2024,P00014,192,4,0.1,1,All-Season,0
02-04-2024,P00014,244,5,0.15,1,All-Season,0
03-04-2024,P00014,151,1,0.1,1,All-Season,0
06-04-2024,P00014,435,5,0.05,1,All-Season,0
07-04-2024,P00014,16,4,0.15,1,All-Season,0
08-04-2024,P00014,269,4,0.1,1,All-Season,0
10-04-2024,P00014,238,1,0.1,1,All-Season,0
11-04-2024,P00014,161,6,0.1,1,All-Season,1
01-05-2024,P00014,417,6,0.05,1,All-Season,0
02-05-2024,P00014,62,4,0.15,1,All-Season,0
05-05-2024,P00014,334,3,0.15,1,All-Season,0
06-05-2024,P00014,93,1,0.05,1,All-Season,0
07-05-2024,P00014,379,4,0.1,1,All-Season,0
12-05-2024,P00014,439,7,0.15,1,All-Season,0
01-06-2024,P00014,281,3,0.1,1,All-Season,0
03-06-2024,P00014,217,1,0.1,1,All-Season,0
04-06-2024,P00014,394,3,0,0,All-Season,0
11-06-2024,P00014,326,4,0,0,All-Season,0
12-06-2024,P00014,301,5,0,0,All-Season,0
04-07-2024,P00014,90,6,0.15,1,All-Season,0
06-07-2024,P00014,409,4,0.15,1,All-Season,0
08-07-2024,P00014,72,7,0.15,1,All-Season,0
10-07-2024,P00014,107,4,0.1,1,All-Season,0
01-08-2024,P00014,204,4,0,0,All-Season,0
02-08-2024,P00014,375,2,0,0,All-Season,0
03-08-2024,P00014,126,7,0.15,1,All-Season,0
05-08-2024,P00014,335,6,0.1,1,All-Season,0
06-08-2024,P00014,191,3,0.1,1,All-Season,0
09-08-2024,P00014,77,2,0.15,1,All-Season,0
10-08-2024,P00014,322,4,0.1,1,All-Season,0
11-08-2024,P00014,445,1,0.05,1,All-Season,0
08-09-2024,P00014,408,3,0.05,1,All-Season,0
07-10-2024,P00014,304,1,0,0,All-Season,0
09-10-2024,P00014,26,6,0.05,1,All-Season,0
10-10-2024,P00014,296,2,0,0,All-Season,0
11-10-2024,P00014,41,5,0.15,1,All-Season,0
01-11-2024,P00014,150,4,0.05,1,All-Season,0
02-11-2024,P00014,459,3,0.15,1,All-Season,0
07-11-2024,P00014,140,1,0.05,1,All-Season,0
08-11-2024,P00014,299,6,0,0,All-Season,0
10-11-2024,P00014,69,3,0.05,1,All-Season,0
11-11-2024,P00014,61,4,0.05,1,All-Season,0
08-12-2024,P00014,93,3,0.1,1,All-Season,0
10-12-2024,P00014,183,4,0,0,All-Season,0
11-12-2024,P00014,476,4,0.15,1,All-Season,0
02-01-2025,P00014,227,4,0,0,All-Season,0
03-01-2025,P00014,69,3,0.15,1,All-Season,0
09-01-2025,P00014,308,2,0.15,1,All-Season,0
10-01-2025,P00014,41,2,0,0,All-Season,0
04-02-2025,P00014,214,3,0.05,1,All-Season,0
10-02-2025,P00014,281,6,0,0,All-Season,0
02-03-2025,P00014,249,5,0,0,All-Season,0
04-03-2025,P00014,187,4,0.1,1,All-Season,0
06-03-2025,P00014,336,2,0.1,1,All-Season,0
08-03-2025,P00014,363,2,0.05,1,All-Season,0
09-03-2025,P00014,445,1,0.05,1,All-Season,0
01-04-2025,P00014,208,3,0,0,All-Season,0
08-04-2025,P00014,352,4,0.1,1,All-Season,0
09-04-2025,P00014,46,5,0.05,1,All-Season,0
02-05-2025,P00014,472,5,0,0,All-Season,0
03-05-2025,P00014,408,5,0,0,All-Season,0
05-05-2025,P00014,318,7,0.15,1,All-Season,0
10-05-2025,P00014,26,1,0.05,1,All-Season,0
03-06-2025,P00014,18,4,0.15,1,All-Season,0
07-06-2025,P00014,449,3,0.05,1,All-Season,1
10-06-2025,P00014,500,4,0,0,All-Season,0
01-07-2025,P00014,27,5,0.05,1,All-Season,0
02-07-2025,P00014,220,2,0,0,All-Season,0
04-07-2025,P00014,130,5,0.15,1,All-Season,0
06-07-2025,P00014,270,3,0.05,1,All-Season,1
08-07-2025,P00014,442,3,0,0,All-Season,0
09-07-2025,P00014,142,1,0.15,1,All-Season,0
01-08-2025,P00014,424,3,0.1,1,All-Season,0
05-08-2025,P00014,250,1,0.15,1,All-Season,0
08-08-2025,P00014,159,1,0.15,1,All-Season,0
10-08-2025,P00014,446,4,0.1,1,All-Season,0
01-09-2025,P00014,69,3,0.05,1,All-Season,0
05-09-2025,P00014,134,6,0,0,All-Season,1
08-09-2025,P00014,70,4,0.1,1,All-Season,0
10-09-2025,P00014,411,6,0.1,1,All-Season,0
02-11-2025,P00014,122,2,0.1,1,All-Season,0
03-11-2025,P00014,142,6,0.1,1,All-Season,0
04-11-2025,P00014,249,1,0.1,1,All-Season,0
08-11-2025,P00014,125,4,0.15,1,All-Season,0
10-11-2025,P00014,455,6,0.05,1,All-Season,0
01-12-2025,P00014,479,1,0,0,All-Season,0
04-12-2025,P00014,78,7,0.15,1,All-Season,0
08-12-2025,P00014,20,5,0,0,All-Season,0
,P00014,362,5,0.05,1,All-Season,0
,P00014,318,4,0.05,1,All-Season,0
,P00014,269,5,0.15,1,All-Season,0
,P00014,307,1,0.1,1,All-Season,0
,P00014,28,4,0.15,1,All-Season,0
,P00014,413,4,0.1,1,All-Season,0
,P00014,290,6,0,0,All-Season,0
,P00014,305,6,0,0,All-Season,0
,P00014,489,4,0.15,1,All-Season,0
,P00014,334,3,0.1,1,All-Season,0
,P00014,410,6,0.05,1,All-Season,0
,P00014,173,2,0.1,1,All-Season,0
,P00014,449,4,0.05,1,All-Season,0
,P00014,234,5,0,0,All-Season,0
,P00014,205,1,0.1,1,All-Season,0
,P00014,15,3,0.15,1,All-Season,0
,P00014,117,6,0.05,1,All-Season,0
,P00014,263,3,0.05,1,All-Season,0
,P00014,281,6,0,0,All-Season,0
,P00014,276,2,0.15,1,All-Season,0
,P00014,385,4,0,0,All-Season,0
,P00014,423,4,0.1,1,All-Season,0
,P00014,184,2,0.15,1,All-Season,0
,P00014,39,3,0.05,1,All-Season,0
,P00014,216,2,0.15,1,All-Season,0
,P00014,357,2,0,0,All-Season,0
,P00014,192,3,0.15,1,All-Season,0
,P00014,308,5,0.05,1,All-Season,0
,P00014,351,2,0.05,1,All-Season,0
,P00014,78,5,0.15,1,All-Season,0
,P00014,59,2,0,0,All-Season,0
,P00014,404,3,0.15,1,All-Season,0
,P00014,204,3,0.05,1,All-Season,0
,P00014,38,5,0,0,All-Season,0
,P00014,383,5,0.15,1,All-Season,0
,P00014,207,2,0,0,All-Season,0
,P00014,473,1,0.1,1,All-Season,0
,P00014,209,3,0.05,1,All-Season,0
,P00014,491,2,0.1,1,All-Season,0
,P00014,195,2,0,0,All-Season,0
,P00014,137,3,0,0,All-Season,0
,P00014,24,1,0,0,All-Season,0
,P00014,302,6,0.15,1,All-Season,0
,P00014,212,5,0.05,1,All-Season,0
,P00014,36,3,0.15,1,All-Season,0
,P00014,357,4,0.1,1,All-Season,0
,P00014,160,5,0.05,1,All-Season,0
,P00014,244,2,0.1,1,All-Season,0
,P00014,33,5,0.15,1,All-Season,0
,P00014,135,2,0,0,All-Season,0
,P00014,183,4,0,0,All-Season,0
,P00014,253,4,0.1,1,All-Season,0
,P00014,259,7,0,0,All-Season,0
,P00014,185,2,0.1,1,All-Season,0
,P00014,213,2,0.15,1,All-Season,0
,P00014,288,5,0,0,All-Season,0
,P00014,480,3,0.05,1,All-Season,0
,P00014,357,5,0.05,1,All-Season,0
,P00014,425,3,0.05,1,All-Season,0
,P00014,154,1,0.1,1,All-Season,0
,P00014,267,3,0.1,1,All-Season,0
,P00014,439,3,0.1,1,All-Season,0
,P00014,195,1,0.05,1,All-Season,0
,P00014,94,4,0.05,1,All-Season,0
,P00014,112,4,0.05,1,All-Season,0
,P00014,89,6,0.15,1,All-Season,0
,P00014,441,4,0.05,1,All-Season,0
,P00014,355,7,0,0,All-Season,0
,P00014,196,6,0.1,1,All-Season,0
,P00014,254,5,0,0,All-Season,0
,P00014,314,5,0,0,All-Season,0
,P00014,453,2,0.1,1,All-Season,0
,P00014,74,6,0.1,1,All-Season,0
,P00014,394,6,0,0,All-Season,0
,P00014,323,5,0,0,All-Season,0
,P00014,424,4,0,0,All-Season,0
,P00014,333,2,0.15,1,All-Season,0
,P00014,394,5,0,0,All-Season,0
,P00014,305,1,0,0,All-Season,0
,P00014,34,3,0.15,1,All-Season,0
,P00014,371,5,0.15,1,All-Season,0
,P00014,361,5,0.15,1,All-Season,0
,P00014,124,1,0.15,1,All-Season,0
,P00014,301,6,0.15,1,All-Season,0
,P00014,347,4,0.1,1,All-Season,0
,P00014,90,4,0.1,1,All-Season,0
,P00014,195,1,0,0,All-Season,0
,P00014,271,6,0.1,1,All-Season,0
,P00014,286,2,0.15,1,All-Season,0
,P00014,214,5,0.15,1,All-Season,0
,P00014,48,2,0.05,1,All-Season,0
,P00014,263,2,0,0,All-Season,0
,P00014,139,4,0,0,All-Season,0
,P00014,374,4,0.15,1,All-Season,0
,P00014,195,4,0.15,1,All-Season,0
,P00014,27,4,0.05,1,All-Season,0
,P00014,368,3,0.05,1,All-Season,0
,P00014,427,3,0.1,1,All-Season,0
,P00014,245,4,0,0,All-Season,0
,P00014,159,1,0.15,1,All-Season,0
,P00014,314,4,0.05,1,All-Season,0
,P00014,284,1,0,0,All-Season,0
,P00014,88,3,0.1,1,All-Season,0
,P00014,137,3,0.15,1,All-Season,0
,P00014,88,5,0.15,1,All-Season,0
,P00014,358,3,0.15,1,All-Season,0
,P00014,164,6,0,0,All-Season,0
,P00014,475,7,0.05,1,All-Season,0
,P00014,398,1,0.05,1,All-Season,0
,P00014,290,2,0.1,1,All-Season,0
,P00014,151,1,0,0,All-Season,0
,P00014,109,5,0,0,All-Season,0
,P00014,396,3,0.05,1,All-Season,0
,P00014,201,4,0,0,All-Season,0
,P00014,72,7,0.1,1,All-Season,0
,P00014,386,2,0.15,1,All-Season,0
,P00014,150,4,0.05,1,All-Season,0
,P00014,126,2,0.05,1,All-Season,0
,P00014,360,2,0.1,1,All-Season,0
,P00014,41,4,0,0,All-Season,0
,P00014,431,5,0.05,1,All-Season,0
,P00014,345,1,0.05,1,All-Season,0
,P00014,158,3,0.15,1,All-Season,0
,P00014,140,1,0,0,All-Season,0
,P00014,177,4,0,0,All-Season,0
,P00014,176,3,0,0,All-Season,0
,P00014,95,4,0,0,All-Season,0
,P00014,188,5,0.15,1,All-Season,0
,P00014,234,7,0.1,1,All-Season,0
,P00014,321,3,0.1,1,All-Season,0
,P00014,106,7,0.05,1,All-Season,0
,P00014,318,7,0.1,1,All-Season,0
,P00014,48,4,0,0,All-Season,0
,P00014,495,3,0.1,1,All-Season,0
,P00014,96,5,0,0,All-Season,0
,P00014,233,3,0,0,All-Season,0
,P00014,493,2,0.05,1,All-Season,0
,P00014,150,2,0.05,1,All-Season,0
01-01-2024,P00015,35,4,0.15,1,Winter,0
04-01-2024,P00015,396,4,0.05,1,Winter,0
06-01-2024,P00015,331,4,0,0,Winter,0
10-01-2024,P00015,361,5,0.1,1,Winter,0
12-01-2024,P00015,328,1,0.1,1,Winter,0
04-02-2024,P00015,82,5,0.1,1,Winter,0
08-02-2024,P00015,138,3,0.05,1,Winter,0
09-02-2024,P00015,343,1,0.15,1,Winter,0
10-02-2024,P00015,48,2,0.1,1,Winter,0
04-03-2024,P00015,417,6,0.15,1,Winter,0
09-03-2024,P00015,135,2,0.15,1,Winter,0
11-03-2024,P00015,433,3,0.15,1,Winter,0
12-03-2024,P00015,342,1,0.1,1,Winter,0
02-04-2024,P00015,102,2,0,0,Winter,0
09-04-2024,P00015,36,3,0.1,1,Winter,0
12-04-2024,P00015,493,2,0.1,1,Winter,0
05-05-2024,P00015,311,4,0.15,1,Winter,0
06-05-2024,P00015,14,4,0.15,1,Winter,0
09-05-2024,P00015,419,3,0.1,1,Winter,0
10-05-2024,P00015,278,2,0.1,1,Winter,0
12-05-2024,P00015,142,5,0.15,1,Winter,0
01-06-2024,P00015,317,1,0.05,1,Winter,0
02-06-2024,P00015,337,5,0.1,1,Winter,0
10-06-2024,P00015,448,3,0.1,1,Winter,0
11-06-2024,P00015,106,4,0.1,1,Winter,0
12-06-2024,P00015,453,2,0.1,1,Winter,0
01-07-2024,P00015,210,3,0.05,1,Winter,0
02-07-2024,P00015,490,4,0.05,1,Winter,0
04-07-2024,P00015,199,6,0,0,Winter,0
05-07-2024,P00015,464,6,0.1,1,Winter,0
08-07-2024,P00015,448,6,0.15,1,Winter,0
10-07-2024,P00015,309,2,0.05,1,Winter,0
12-07-2024,P00015,248,2,0.15,1,Winter,0
01-08-2024,P00015,44,6,0.05,1,Winter,0
04-08-2024,P00015,166,6,0.15,1,Winter,0
06-08-2024,P00015,87,3,0,0,Winter,0
10-08-2024,P00015,470,3,0,0,Winter,0
01-09-2024,P00015,86,7,0.1,1,Winter,0
02-09-2024,P00015,362,7,0.05,1,Winter,0
04-09-2024,P00015,381,3,0.1,1,Winter,0
05-09-2024,P00015,366,4,0.1,1,Winter,0
06-09-2024,P00015,297,1,0,0,Winter,0
10-09-2024,P00015,405,1,0.15,1,Winter,0
12-09-2024,P00015,292,2,0,0,Winter,0
01-10-2024,P00015,262,3,0,0,Winter,0
03-10-2024,P00015,25,3,0.15,1,Winter,0
04-10-2024,P00015,467,1,0.15,1,Winter,0
07-10-2024,P00015,84,2,0,0,Winter,0
03-11-2024,P00015,224,7,0.15,1,Winter,0
05-11-2024,P00015,11,3,0.05,1,Winter,0
09-11-2024,P00015,415,6,0.15,1,Winter,0
03-12-2024,P00015,252,4,0.15,1,Winter,0
04-12-2024,P00015,11,1,0.05,1,Winter,0
05-12-2024,P00015,373,5,0.05,1,Winter,0
08-12-2024,P00015,469,4,0.1,1,Winter,0
01-01-2025,P00015,334,3,0,0,Winter,0
02-01-2025,P00015,307,1,0.1,1,Winter,0
07-01-2025,P00015,141,4,0,0,Winter,0
08-01-2025,P00015,46,3,0.05,1,Winter,0
09-01-2025,P00015,24,3,0.05,1,Winter,0
01-02-2025,P00015,333,1,0.1,1,Winter,0
02-02-2025,P00015,123,3,0.15,1,Winter,0
03-02-2025,P00015,253,1,0.15,1,Winter,0
04-02-2025,P00015,322,5,0.05,1,Winter,0
08-02-2025,P00015,302,6,0.15,1,Winter,0
04-03-2025,P00015,483,7,0.05,1,Winter,0
05-03-2025,P00015,490,6,0,0,Winter,0
09-03-2025,P00015,334,4,0.05,1,Winter,0
02-04-2025,P00015,283,2,0.1,1,Winter,0
03-04-2025,P00015,139,6,0.05,1,Winter,0
06-04-2025,P00015,253,3,0.05,1,Winter,0
07-04-2025,P00015,64,1,0.15,1,Winter,0
08-04-2025,P00015,90,5,0.1,1,Winter,0
04-05-2025,P00015,344,6,0.05,1,Winter,0
02-06-2025,P00015,397,6,0,0,Winter,0
04-06-2025,P00015,315,4,0.15,1,Winter,0
05-06-2025,P00015,233,1,0.05,1,Winter,0
09-06-2025,P00015,329,7,0.05,1,Winter,0
01-07-2025,P00015,50,2,0,0,Winter,0
04-07-2025,P00015,387,3,0.05,1,Winter,0
05-07-2025,P00015,304,7,0,0,Winter,0
03-08-2025,P00015,166,4,0.15,1,Winter,0
09-08-2025,P00015,325,3,0.05,1,Winter,0
01-09-2025,P00015,404,3,0.1,1,Winter,0
07-09-2025,P00015,166,3,0.15,1,Winter,0
08-09-2025,P00015,226,3,0,0,Winter,0
09-09-2025,P00015,393,7,0.05,1,Winter,0
01-10-2025,P00015,327,5,0.05,1,Winter,0
06-10-2025,P00015,159,1,0.15,1,Winter,0
07-10-2025,P00015,422,7,0.1,1,Winter,0
09-10-2025,P00015,373,3,0.1,1,Winter,0
03-11-2025,P00015,187,4,0.15,1,Winter,0
04-11-2025,P00015,439,7,0,0,Winter,0
06-11-2025,P00015,453,1,0,0,Winter,0
07-11-2025,P00015,308,4,0,0,Winter,0
09-11-2025,P00015,124,3,0,0,Winter,0
08-12-2025,P00015,166,7,0.1,1,Winter,0
,P00015,436,5,0,0,Winter,0
,P00015,69,1,0.05,1,Winter,0
,P00015,489,5,0,0,Winter,0
,P00015,481,1,0.1,1,Winter,0
